City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,tallkayf,36.4894,43.1192,91.72,22,8,8.37,IQ,1716213104
363,sandpoint,48.2766,-116.5533,40.68,78,100,1.01,US,1716213104
364,ghanzi,-21.5667,21.7833,80.37,17,0,14.76,BW,1716213104
365,ar rutbah,33.0381,40.2848,91.62,14,100,10.87,IQ,1716213104
366,wangqing,43.3218,129.7634,44.2,89,13,1.57,CN,1716213104
367,beitbridge,-22.2167,30.0,82.6,34,0,9.82,ZW,1716213104
368,beaconsfield,45.4334,-73.8659,74.97,73,75,8.05,CA,1716213067
369,tsiombe,-25.3,45.4833,69.12,64,0,18.05,MG,1716213105
370,grand baie,-20.0182,57.5802,77.47,75,1,1.01,MU,1716213105
371,imbituba,-28.24,-48.6703,64.85,59,2,12.24,BR,1716213100
372,grants,35.1473,-107.8514,52.03,24,0,8.05,US,1716213105
373,arkhangel'sk,64.5401,40.5433,48.13,59,40,15.66,RU,1716213105
374,east wenatchee bench,47.4257,-120.2812,51.31,59,0,5.75,US,1716213106
375,pandan,14.0453,124.1694,81.9,83,82,8.66,PH,1716213106
376,sihanoukville,10.6093,103.5296,85.95,79,40,3.44,KH,1716213106
377,belyy yar,53.6039,91.3903,62.49,88,40,4.47,RU,1716213106
378,el matama,16.7095,33.3565,106.7,18,58,13.91,SD,1716213106
379,guarapari,-20.6667,-40.4975,82.89,56,2,11.01,BR,1716213106
380,vilyuysk,63.7553,121.6247,41.0,52,100,13.0,RU,1716213106
381,vilyuchinsk,52.9306,158.4028,40.93,78,7,3.4,RU,1716213107
382,forster,-32.1667,152.5167,56.28,94,89,10.89,AU,1716213107
383,puerto deseado,-47.7503,-65.8938,42.69,63,77,7.78,AR,1716213107
384,zolochiv,49.806,24.8944,71.29,59,100,8.57,UA,1716213107
385,dongola,19.1667,30.4833,112.62,5,2,11.16,SD,1716213107
386,la sierpe,2.8518,-77.6155,81.34,86,96,6.11,CO,1716213108
387,castillos,-34.1667,-53.8333,52.34,74,3,1.79,UY,1716213108
388,karratha,-20.7377,116.8463,73.94,58,1,9.66,AU,1716213108
389,kotel'nikovo,47.6317,43.1461,65.79,49,100,7.25,RU,1716213108
390,tantou,26.0314,119.5986,69.57,94,100,11.18,CN,1716213108
391,pariaman,-0.619,100.12,80.65,88,100,5.23,ID,1716213108
392,qingyuan,23.7,113.0333,73.38,96,100,3.67,CN,1716213109
393,revda,56.801,59.9303,62.42,52,47,2.33,RU,1716213109
394,ilhabela,-23.7781,-45.3581,78.06,80,15,5.73,BR,1716213109
395,ghadamis,30.1337,9.5007,105.35,10,100,23.78,LY,1716213109
396,bouna,9.2667,-3.0,100.74,30,93,9.44,CI,1716213109
397,bako,5.7833,36.5667,69.82,84,100,1.66,ET,1716213109
398,carloforte,39.145,8.3058,64.26,88,99,17.67,IT,1716213110
399,tamanrasset,22.785,5.5228,98.51,8,61,5.75,DZ,1716213110
400,spirit lake,43.4222,-95.1022,65.95,75,68,5.01,US,1716213110
401,glenwood,41.5425,-87.6023,79.48,68,0,6.91,US,1716213110
402,kozluk,38.1938,41.4885,83.19,37,16,7.43,TR,1716213110
403,verkhovyna,48.1557,24.7911,56.89,89,100,2.68,UA,1716213110
404,port hedland,-20.3167,118.5667,71.65,28,0,8.05,AU,1716212854
405,essaouira,31.5125,-9.77,72.9,46,20,25.32,MA,1716213111
406,afaahiti,-17.75,-149.2833,73.27,76,64,21.61,PF,1716213111
407,jaguarari,-10.2639,-40.1958,76.06,60,74,10.25,BR,1716213111
408,acapulco de juarez,16.8634,-99.8901,82.22,74,20,4.61,MX,1716213112
409,rawson,-43.3002,-65.1023,52.75,61,100,12.01,AR,1716213112
410,vorgashor,67.5833,63.95,38.8,100,100,7.74,RU,1716213112
411,nabire,-3.3667,135.4833,79.83,88,99,1.52,ID,1716213112
412,benjamin aceval,-24.9667,-57.5667,65.19,66,0,5.68,PY,1716213112
413,fortuna,40.5982,-124.1573,42.66,97,0,0.0,US,1716213113
414,suva,-18.1416,178.4415,76.48,100,20,3.44,FJ,1716213113
415,fortaleza,-3.7227,-38.5247,87.08,89,40,10.36,BR,1716212921
416,sol'-iletsk,51.1631,54.9918,57.0,57,100,5.08,RU,1716213113
417,paracuru,-3.41,-39.0306,86.11,79,59,7.78,BR,1716213027
418,kabo,7.6994,18.629,100.98,28,28,3.4,CF,1716213114
419,alaghsas,17.0187,8.0168,109.29,5,0,14.97,NE,1716213114
420,ha'il,27.5219,41.6907,98.62,12,0,9.22,SA,1716213114
421,el granada,37.5027,-122.4694,53.49,87,100,9.22,US,1716213114
422,nagqu,31.5,92.0,44.15,24,29,8.05,CN,1716213114
423,harstad,68.799,16.5293,38.59,96,100,18.99,NO,1716213115
424,palmer,42.1584,-72.3287,65.57,77,100,0.0,US,1716213115
425,port moresby,-9.4431,147.1797,76.42,78,40,11.5,PG,1716213115
426,kasane,-17.8167,25.15,82.24,17,0,12.46,BW,1716213115
427,mwinilunga,-11.7358,24.4293,79.03,30,47,7.0,ZM,1716213115
428,villa gesell,-37.2639,-56.973,51.06,60,14,13.04,AR,1716212997
429,talcahuano,-36.7167,-73.1167,51.48,100,100,3.44,CL,1716213116
430,kailua-kona,19.6406,-155.9956,79.59,94,0,6.91,US,1716213116
431,ibeto,10.4854,5.145,101.82,26,88,2.33,NG,1716213116
432,mar del plata,-38.0023,-57.5575,50.52,81,0,11.99,AR,1716213116
433,tileagd,47.0667,22.2,72.95,70,97,6.22,RO,1716213117
434,sucua,-2.4667,-78.1667,70.54,94,100,1.14,EC,1716213117
435,micheweni,-4.9667,39.8333,81.97,72,97,20.13,TZ,1716213117
436,pont rouge,48.8833,-72.0825,66.49,60,69,4.81,CA,1716213117
437,kocevje,45.6433,14.8633,68.58,79,100,2.64,SI,1716213117
438,amahai,-3.3333,128.9167,86.2,90,75,7.65,ID,1716213118
439,kristiansund,63.1115,7.732,60.85,47,0,9.22,NO,1716213118
440,pine hill,39.7843,-74.9921,69.12,75,0,3.09,US,1716213060
441,marsassoum,12.8275,-15.9806,95.09,13,71,7.7,SN,1716213118
442,pori,61.4833,21.7833,55.47,28,0,16.11,FI,1716213118
443,bandarbeyla,9.4942,50.8122,85.41,78,100,20.69,SO,1716213118
444,ikryanoye,46.0932,47.7308,73.38,32,7,4.83,RU,1716213119
445,bettiah,26.8,84.5,98.02,29,39,10.49,IN,1716213119
446,kimbe,-5.5502,150.1429,77.38,89,36,5.55,PG,1716213119
447,coaticook,45.1334,-71.7991,68.29,64,64,4.12,CA,1716213119
448,leava,-14.3,-178.1667,83.73,81,33,9.46,WF,1716213119
449,klyuchi,52.2667,79.1667,65.73,50,73,8.88,RU,1716213120
450,nayoro,44.3506,142.4578,46.76,68,100,4.9,JP,1716213120
451,tahe,52.3333,124.7333,50.52,54,100,5.3,CN,1716213120
452,basco,20.4487,121.9702,82.94,80,100,9.26,PH,1716213120
453,casper,42.8666,-106.3131,46.72,49,100,11.5,US,1716213120
454,freetown,8.484,-13.2299,85.71,79,75,9.22,SL,1716213120
455,wewak,-3.5534,143.6268,80.82,86,100,5.95,PG,1716213121
456,turpan,42.9333,89.1667,101.55,14,97,15.43,CN,1716213121
457,oranjemund,-28.55,16.4333,66.06,57,6,7.76,NA,1716213121
458,mamuju,-2.6748,118.8885,79.43,89,64,3.27,ID,1716213122
459,vorzel',50.5444,30.153,77.27,44,8,11.21,UA,1716213122
460,ballina,-28.8667,153.5667,49.78,84,27,10.92,AU,1716213122
461,al mijlad,11.0333,27.7333,104.25,17,8,6.24,SD,1716213122
462,san pedro pochutla,15.7333,-96.4667,87.53,63,16,1.28,MX,1716213122
463,richards bay,-28.783,32.0377,80.8,55,19,13.58,ZA,1716212830
464,waiuku,-37.25,174.75,63.25,95,100,6.55,NZ,1716213123
465,murzuq,25.9155,13.9184,107.37,6,18,5.19,LY,1716213123
466,taltal,-25.4,-70.4833,65.43,62,0,4.72,CL,1716212903
467,laguna,38.421,-121.4238,60.15,81,0,4.61,US,1716213124
468,villa el carmen,11.9801,-86.5057,83.57,57,12,14.81,NI,1716213124
469,namibe,-15.1961,12.1522,86.65,39,2,10.54,AO,1716213124
470,nuuk,64.1835,-51.7216,32.61,74,75,5.75,GL,1716213125
471,yavuzeli,37.3177,37.5682,87.37,30,43,12.15,TR,1716213125
472,zhongshan,21.3226,110.5829,77.68,93,93,10.45,CN,1716213125
473,valparaiso,-33.0393,-71.6273,59.0,61,75,4.61,CL,1716213105
474,samrala,30.8367,76.1897,102.92,11,45,13.53,IN,1716213126
475,east ballina,-28.8667,153.5833,49.8,84,27,10.92,AU,1716213126
476,al hazm,16.1641,44.7769,94.69,8,0,14.38,YE,1716213126
477,onega,63.9061,38.1404,46.71,48,1,9.22,RU,1716213126
478,kuruman,-27.4524,23.4325,77.0,19,3,7.67,ZA,1716213127
479,kainantu,-6.2887,145.8655,62.74,99,100,1.92,PG,1716213127
480,sao geraldo do araguaia,-6.4006,-48.555,86.02,70,1,5.35,BR,1716213124
481,abadan,30.3392,48.3043,103.95,15,0,13.8,IR,1716213127
482,roosevelt,33.9668,-103.4505,69.67,17,2,10.07,US,1716213128
483,nurota,40.5614,65.6886,67.55,33,13,10.25,UZ,1716213128
484,tangalle,6.024,80.7911,77.16,89,100,11.7,LK,1716213128
485,itoman,26.1247,127.6694,77.4,83,75,13.8,JP,1716213128
486,safford,32.834,-109.7076,75.11,22,0,3.44,US,1716213129
487,zhalantun,48.0,122.7167,60.44,48,100,8.52,CN,1716213129
488,kalinkavichy,52.1323,29.3257,68.07,62,100,6.93,BY,1716213129
489,trashi yangtse,27.6116,91.498,62.44,94,99,2.37,BT,1716213129
490,geraldton,-28.7667,114.6,61.21,44,100,8.05,AU,1716212852
491,bahir dar,11.5936,37.3908,74.17,58,100,3.09,ET,1716213130
492,sydney,-33.8679,151.2073,60.71,76,100,20.71,AU,1716213130
493,denov,38.2667,67.9,73.8,54,1,5.46,UZ,1716213130
494,aioun,16.6614,-9.6149,109.27,10,3,9.91,MR,1716213131
495,saynshand,44.8824,110.1163,73.6,16,4,6.76,MN,1716213131
496,dayr mawas,27.6418,30.8466,108.5,8,2,13.73,EG,1716213131
497,grenaa,56.4158,10.8783,73.62,71,0,8.3,DK,1716213132
498,mankapur,27.0333,82.2333,94.17,36,0,16.42,IN,1716213132
499,touros,-5.1989,-35.4608,86.68,64,40,12.5,BR,1716213132
500,rosa zarate,0.3333,-79.4667,77.97,91,98,2.73,EC,1716213132
501,mogocha,53.7333,119.7667,55.89,38,100,1.86,RU,1716213133
502,kursk,51.7303,36.1939,73.6,53,0,11.18,RU,1716213133
503,lompoc,34.6391,-120.4579,54.01,79,0,11.5,US,1716213133
504,chinhoyi,-17.3667,30.2,81.93,17,0,7.83,ZW,1716213133
505,acarau,-2.8856,-40.12,84.42,70,29,11.23,BR,1716213025
506,alofi,-19.0595,-169.9187,75.09,94,75,3.44,NU,1716213134
507,uglegorsk,49.0833,142.0333,49.59,51,17,6.33,RU,1716213134
508,la'ie,21.6477,-157.9253,73.36,90,20,10.76,US,1716213134
509,akrehamn,59.2667,5.1833,62.85,59,0,5.75,NO,1716213135
510,thabazimbi,-24.5917,27.4116,81.86,16,0,4.59,ZA,1716213135
511,sao joao do piaui,-8.3581,-42.2467,92.64,35,2,6.87,BR,1716213135
512,ifon,6.9241,5.776,96.15,42,100,4.52,NG,1716213135
513,ponta delgada,37.7333,-25.6667,65.19,94,75,13.8,PT,1716213136
514,whistler,50.1164,-122.9695,40.55,100,75,0.0,CA,1716213136
515,szczawnica,49.4244,20.4849,68.88,84,100,5.55,PL,1716213136
516,tortoli,39.9256,9.6572,69.62,94,40,19.57,IT,1716213136
517,'ain benian,36.8028,2.9219,73.45,76,0,20.47,DZ,1716213137
518,ulsteinvik,62.3432,5.8487,65.3,65,83,8.34,NO,1716213137
519,jeddah,21.5169,39.2192,96.66,32,0,11.5,SA,1716213137
520,islamorada,24.9243,-80.6278,75.2,68,0,12.01,US,1716212847
521,yunak,38.8142,31.7322,72.12,40,100,4.38,TR,1716213138
522,plymouth,41.8334,-70.8328,60.98,90,100,11.5,US,1716213138
523,uturoa,-16.7333,-151.4333,79.45,73,77,23.44,PF,1716213138
524,wanxian,30.8039,108.3897,72.79,76,100,4.47,CN,1716213139
525,gejiu,23.306,103.1635,56.7,77,5,4.12,CN,1716213139
526,kargasok,59.0556,80.8572,51.96,35,100,7.0,RU,1716213140
527,new plymouth,-39.0667,174.0833,57.81,88,100,15.79,NZ,1716212966
528,nizhneangarsk,55.7833,109.55,40.01,88,68,4.0,RU,1716213140
529,pelabuhanratu,-6.9875,106.5514,79.68,87,98,4.74,ID,1716213140
530,iskushuban,10.2837,50.23,100.33,20,100,12.55,SO,1716213141
531,ternate,0.8,127.4,82.49,80,33,3.91,ID,1716213141
532,camana,-16.6228,-72.7111,66.96,80,47,8.46,PE,1716213141
533,stung treng,13.5259,105.9683,77.11,84,99,3.06,KH,1716213141
534,kutahya,39.4242,29.9833,72.75,49,89,8.23,TR,1716213142
535,bien hoa,10.95,106.8167,82.38,71,100,8.57,VN,1716213142
536,ibotirama,-12.1853,-43.2206,91.63,27,0,4.94,BR,1716213143
537,puerto baquerizo moreno,-0.9,-89.6,73.56,87,59,9.26,EC,1716213007
538,nuku'alofa,-21.1333,-175.2,79.14,94,75,6.91,TO,1716213144
539,ilha de mocambique,-15.0342,40.7358,80.92,65,2,22.75,MZ,1716213144
540,lyskovo,56.0328,45.0422,66.49,57,6,7.52,RU,1716213144
541,seaside,36.6111,-121.8516,53.17,83,100,6.91,US,1716212902
542,mossel bay,-34.1831,22.146,67.93,67,49,9.06,ZA,1716213144
543,pacific grove,36.6177,-121.9166,52.68,83,100,6.91,US,1716213145
544,dan gora,11.5349,8.1522,103.69,12,84,3.24,NG,1716213145
545,ouesso,1.6136,16.0517,95.36,40,85,2.57,CG,1716213145
546,yekaterinoslavka,50.3734,129.1139,52.2,73,89,5.26,RU,1716213146
547,teshi old town,5.5836,-0.1072,90.16,70,20,13.8,GH,1716213146
548,hinton,53.4001,-117.5857,43.61,83,98,5.68,CA,1716213146
549,ippy,6.2679,21.2247,96.13,30,46,9.84,CF,1716213146
550,sola,-13.8833,167.55,81.3,81,99,2.75,VU,1716213147
551,cole harbour,44.6724,-63.4751,51.19,94,72,8.05,CA,1716213147
552,byron bay,-28.65,153.6167,49.71,81,36,11.1,AU,1716213134
553,guerrero negro,27.9769,-114.0611,61.09,84,100,20.09,MX,1716213148
554,ensenada,31.8667,-116.6167,59.95,72,92,8.37,MX,1716213148
555,panuco,22.05,-98.1667,85.87,71,0,2.42,MX,1716213148
556,abong mbang,3.9833,13.1833,93.94,33,46,4.07,CM,1716213148
557,ogoja,6.6547,8.7976,92.91,52,99,7.7,NG,1716213149
558,bardai,11.65,7.2333,101.26,14,10,5.03,NG,1716213149
559,mathba,22.2855,89.9629,86.72,69,53,9.01,BD,1716213149
560,copala,16.65,-98.9833,85.44,65,26,1.36,MX,1716213150
561,tchaourou,8.8865,2.5975,100.56,30,90,6.38,BJ,1716213150
562,spring creek,40.7266,-115.5859,40.3,56,32,1.01,US,1716213150
563,kingston,17.997,-76.7936,85.15,74,20,4.61,JM,1716212951
564,salinopolis,-0.6136,-47.3561,84.63,73,85,11.23,BR,1716213133
565,isla del bosque,22.7333,-105.85,75.58,67,97,3.91,MX,1716213152
566,al jawf,29.5,38.75,95.81,11,62,17.2,SA,1716213152
567,heishan,41.6892,122.1128,63.18,41,92,4.38,CN,1716213153
568,sitka,57.0531,-135.33,42.69,81,100,6.91,US,1716213153
569,berdigestyakh,62.0989,126.6992,40.42,65,100,8.23,RU,1716213153
570,san carlos del zulia,9.0,-71.9135,86.43,67,94,4.63,VE,1716213153
571,nogliki,51.8333,143.1667,38.34,82,0,5.99,RU,1716213153
572,san julian,21.0167,-102.1667,71.28,41,0,3.62,MX,1716213154
573,namtsy,62.7161,129.6658,39.31,53,59,10.13,RU,1716213154
574,santa elena de uairen,4.6167,-61.1333,77.47,61,55,8.72,VE,1716213154
575,san antonio,29.4241,-98.4936,78.96,87,100,10.36,US,1716213139
576,lukolela,-1.0605,17.1821,87.82,53,97,2.15,CD,1716213155
577,bakaly,55.1789,53.8028,64.33,52,5,3.83,RU,1716213155
578,alegrete,-29.7831,-55.7919,55.89,76,0,7.05,BR,1716213156
579,tra vinh,9.9347,106.3453,84.54,75,98,6.69,VN,1716213156
580,howrah,22.5892,88.3103,80.6,89,40,6.91,IN,1716213156
581,canutama,-6.5339,-64.3831,83.86,69,74,4.34,BR,1716213156
582,kalemie,-5.9475,29.1947,79.86,63,7,8.41,CD,1716213157
583,pechora,65.1472,57.2244,46.85,100,100,7.0,RU,1716213157
